time,signal
6.203559703,-41.17700607
6.20931974,-41.13470049
6.215079777,-41.0923949
6.220839813,-40.56329167
6.22659985,-40.52098609
6.232359887,-40.47868051
6.238119924,-40.43637493
6.243879961,-40.39406934
6.249639998,-40.35176376
6.255400035,-40.30945818
6.261160071,-40.2671526
6.266920108,-40.22484702
6.272680145,-40.18254143
6.278440182,-40.27495375
6.284200219,-40.23264816
6.289960256,-40.19034258
6.295720293,-40.148037
6.301480329,-40.10573142
6.307240366,-40.06342583
6.313000403,-40.02112025
6.31876044,-39.97881467
6.324520477,-39.93650909
6.330280514,-39.89420351
6.336040551,-39.85757956
6.341800588,-39.81527398
6.347560624,-39.7729684
6.353320661,-39.73066281
6.359080698,-39.68835723
6.364840735,-39.64605165
6.370600772,-39.60374607
6.376360809,-39.56144049
6.382120846,-39.5191349
6.387880882,-39.47682932
6.393640919,-39.41217687
6.399400956,-39.36987129
6.405160993,-39.32756571
6.41092103,-39.28526012
6.416681067,-39.24295454
6.422441104,-39.20064896
6.42820114,-39.15834338
6.433961177,-39.1160378
6.439721214,-39.07373221
6.445481251,-39.03142663
6.451241288,-39.09470626
6.457001325,-39.05240068
6.462761362,-39.0100951
6.468521399,-38.96778952
6.474281435,-38.92548393
6.480041472,-38.88317835
6.485801509,-38.84087277
6.491561546,-38.79856719
6.497321583,-38.7562616
6.50308162,-38.71395602
6.508841657,-38.64528031
6.514601693,-38.60297473
6.52036173,-38.56066915
6.526121767,-38.51836356
6.531881804,-38.47605798
6.537641841,-38.4337524
6.543401878,-38.39144682
6.549161915,-38.34914123
6.554921952,-38.30683565
6.560681988,-38.26453007
6.566442025,-38.3439789
6.572202062,-38.30167331
6.577962099,-38.25936773
6.583722136,-38.21706215
6.589482173,-38.17475657
6.59524221,-38.13245098
6.601002246,-38.0901454
6.606762283,-38.04783982
6.61252232,-38.00553424
6.618282357,-37.96322865
6.624042394,-37.93888496
6.629802431,-37.89657938
6.635562468,-37.8542738
6.641322504,-37.81196822
6.647082541,-37.76966263
6.652842578,-37.72735705
6.658602615,-37.68505147
6.664362652,-37.64274589
6.670122689,-37.60044031
6.675882726,-37.55813472
6.681642763,-37.64780352
6.687402799,-37.60549794
6.693162836,-37.56319235
6.698922873,-37.52088677
6.70468291,-37.47858119
6.710442947,-37.43627561
6.716202984,-37.39397002
6.721963021,-37.35166444
6.727723057,-37.30935886
6.733483094,-37.26705328
6.739243131,-37.2431062
6.745003168,-37.20080062
6.750763205,-37.15849504
6.756523242,-37.11618946
6.762283279,-37.07388387
6.768043315,-37.03157829
6.773803352,-36.98927271
6.779563389,-36.94696713
6.785323426,-36.90466154
6.791083463,-36.86235596
6.7968435,-36.84047763
6.802603537,-36.79817205
6.808363574,-36.75586646
6.81412361,-36.71356088
6.819883647,-36.6712553
6.825643684,-36.62894972
6.831403721,-36.58664413
6.837163758,-36.54433855
6.842923795,-36.50203297
6.848683832,-36.45972739
6.854443868,-36.53393138
6.860203905,-36.4916258
6.865963942,-36.44932021
6.871723979,-36.40701463
6.877484016,-36.36470905
6.883244053,-36.32240347
6.88900409,-36.28009788
6.894764126,-36.2377923
6.900524163,-36.19548672
6.9062842,-36.15318114
6.912044237,-35.50597236
6.917804274,-35.46366677
6.923564311,-35.42136119
6.929324348,-35.37905561
6.935084385,-35.33675003
6.940844421,-35.29444445
6.946604458,-35.25213886
6.952364495,-35.20983328
6.958124532,-35.1675277
6.963884569,-35.12522212
6.969644606,-35.19395705
6.975404643,-35.15165147
6.981164679,-35.10934589
6.986924716,-35.06704031
6.992684753,-35.02473472
6.99844479,-34.98242914
7.004204827,-34.94012356
7.009964864,-34.89781798
7.015724901,-34.85551239
7.021484938,-34.81320681
7.027244974,-34.75616514
7.033005011,-34.71385955
7.038765048,-34.67155397
7.044525085,-34.62924839
7.050285122,-34.58694281
7.056045159,-34.54463722
7.061805196,-34.50233164
7.067565232,-34.46002606
7.073325269,-34.41772048
7.079085306,-34.3754149
7.084845343,-34.45513765
7.09060538,-34.41283207
7.096365417,-34.37052648
7.102125454,-34.3282209
7.10788549,-34.28591532
7.113645527,-34.24360974
7.119405564,-34.20130416
7.125165601,-34.15899857
7.130925638,-34.11669299
7.136685675,-34.07438741
7.142445712,-34.03125687
7.148205749,-33.98895128
7.153965785,-33.9466457
7.159725822,-33.90434012
7.165485859,-33.86203454
7.171245896,-33.81972895
7.177005933,-33.77742337
7.18276597,-33.73511779
7.188526007,-33.69281221
7.194286043,-33.65050663
7.20004608,-33.62403285
7.205806117,-33.58172727
7.211566154,-33.53942168
7.217326191,-33.4971161
7.223086228,-33.45481052
7.228846265,-33.41250494
7.234606301,-33.37019936
7.240366338,-33.32789377
7.246126375,-33.28558819
7.251886412,-33.24328261
7.257646449,-33.33177742
7.263406486,-33.28947184
7.269166523,-33.24716626
7.27492656,-33.20486068
7.280686596,-33.16255509
7.286446633,-33.12024951
7.29220667,-33.07794393
7.297966707,-33.03563835
7.303726744,-32.99333277
7.309486781,-32.95102718
7.315246818,-32.86117013
7.321006854,-32.81886454
7.326766891,-32.77655896
7.332526928,-32.73425338
7.338286965,-32.6919478
7.344047002,-32.64964221
7.349807039,-32.60733663
7.355567076,-32.56503105
7.361327112,-32.52272547
7.367087149,-32.48041989
7.372847186,-32.54721723
7.378607223,-32.50491164
7.38436726,-32.46260606
7.390127297,-32.42030048
7.395887334,-32.3779949
7.401647371,-32.33568931
7.407407407,-32.29338373
7.413167444,-32.25107815
7.418927481,-32.20877257
7.424687518,-32.16646698
7.430447555,-32.09589387
7.436207592,-32.05358829
7.441967629,-32.0112827
7.447727665,-31.96897712
7.453487702,-31.92667154
7.459247739,-31.88436596
7.465007776,-31.84206038
7.470767813,-31.79975479
7.47652785,-31.75744921
7.482287887,-31.71514363
7.488047924,-31.67400885
7.49380796,-31.63170327
7.499567997,-31.58939769
7.505328034,-31.5470921
7.511088071,-31.50478652
7.516848108,-31.46248094
7.522608145,-31.42017536
7.528368182,-31.37786978
7.534128218,-31.33556419
7.539888255,-31.29325861
7.545648292,-31.38531979
7.551408329,-31.34301421
7.557168366,-31.30070862
7.562928403,-31.25840304
7.56868844,-31.21609746
7.574448476,-31.17379188
7.580208513,-31.13148629
7.58596855,-31.08918071
7.591728587,-31.04687513
7.597488624,-31.00456955
7.603248661,-30.39542627
7.609008698,-30.35312069
7.614768735,-30.31081511
7.620528771,-30.26850952
7.626288808,-30.22620394
7.632048845,-30.18389836
7.637808882,-30.14159278
7.643568919,-30.0992872
7.649328956,-30.05698161
7.655088993,-30.01467603
7.660849029,-29.96090035
7.666609066,-29.91859476
7.672369103,-29.87628918
7.67812914,-29.8339836
7.683889177,-29.79167802
7.689649214,-29.74937243
7.695409251,-29.70706685
7.701169287,-29.66476127
7.706929324,-29.62245569
7.712689361,-29.58015011
7.718449398,-29.63746677
7.724209435,-29.59516118
7.729969472,-29.5528556
7.735729509,-29.51055002
7.741489546,-29.46824444
7.747249582,-29.42593885
7.753009619,-29.38363327
7.758769656,-29.34132769
7.764529693,-29.29902211
7.77028973,-29.25671652
7.776049767,-29.20828086
7.781809804,-29.16597528
7.78756984,-29.1236697
7.793329877,-29.08136412
7.799089914,-29.03905853
7.804849951,-28.99675295
7.810609988,-28.95444737
7.816370025,-28.91214179
7.822130062,-28.8698362
7.827890098,-28.82753062
7.833650135,-28.9390566
7.839410172,-28.89675101
7.845170209,-28.85444543
7.850930246,-28.81213985
7.856690283,-28.76983427
7.86245032,-28.72752869
7.868210357,-28.6852231
7.873970393,-28.64291752
7.87973043,-28.60061194
7.885490467,-28.55830636
7.891250504,-28.50948466
7.897010541,-28.46717907
7.902770578,-28.42487349
7.908530615,-28.38256791
7.914290651,-28.34026233
7.920050688,-28.29795674
7.925810725,-28.25565116
7.931570762,-28.21334558
7.937330799,-28.17104
7.943090836,-28.12873441
7.948850873,-28.07755524
7.95461091,-28.03524965
7.960370946,-27.99294407
7.966130983,-27.95063849
7.97189102,-27.90833291
7.977651057,-27.86602732
7.983411094,-27.82372174
7.989171131,-27.78141616
7.994931168,-27.73911058
8.000691204,-27.69680499
8.006451241,-27.77873293
8.012211278,-27.73642734
8.017971315,-27.69412176
8.023731352,-27.65181618
8.029491389,-27.6095106
8.035251426,-27.56720501
8.041011462,-27.52489943
8.046771499,-27.48259385
8.052531536,-27.44028827
8.058291573,-27.39798269
8.06405161,-27.32011186
8.069811647,-27.27780627
8.075571684,-27.23550069
8.081331721,-27.19319511
8.087091757,-27.15088953
8.092851794,-27.10858394
8.098611831,-27.06627836
8.104371868,-27.02397278
8.110131905,-26.9816672
8.115891942,-26.93936162
8.121651979,-27.02528954
8.127412015,-26.98298396
8.133172052,-26.94067838
8.138932089,-26.89837279
8.144692126,-26.85606721
8.150452163,-26.81376163
8.1562122,-26.77145605
8.161972237,-26.72915047
8.167732273,-26.68684488
8.17349231,-26.6445393
8.179252347,-26.61131567
8.185012384,-26.56901009
8.190772421,-26.5267045
8.196532458,-26.48439892
8.202292495,-26.44209334
8.208052532,-26.39978776
8.213812568,-26.35748217
8.219572605,-26.31517659
8.225332642,-26.27287101
8.231092679,-26.23056543
8.236852716,-26.28152673
8.242612753,-26.23922115
8.24837279,-26.19691557
8.254132826,-26.15460998
8.259892863,-26.1123044
8.2656529,-26.06999882
8.271412937,-26.02769324
8.277172974,-25.98538765
8.282933011,-25.94308207
8.288693048,-25.90077649
8.294453084,-25.40164465
8.300213121,-25.35933907
8.305973158,-25.31703349
8.311733195,-25.2747279
8.317493232,-25.23242232
8.323253269,-25.19011674
8.329013306,-25.14781116
8.334773343,-25.10550558
8.340533379,-25.06319999
8.346293416,-25.02089441
8.352053453,-25.08064893
8.35781349,-25.03834335
8.363573527,-24.99603776
8.369333564,-24.95373218
8.375093601,-24.9114266
8.380853637,-24.86912102
8.386613674,-24.82681543
8.392373711,-24.78450985
8.398133748,-24.74220427
8.403893785,-24.69989869
8.409653822,-24.58033888
8.415413859,-24.5380333
8.421173896,-24.49572772
8.426933932,-24.45342213
8.432693969,-24.41111655
8.438454006,-24.36881097
8.444214043,-24.32650539
8.44997408,-24.28419981
8.455734117,-24.24189422
8.461494154,-24.19958864
8.46725419,-24.26737805
8.473014227,-24.22507246
8.478774264,-24.18276688
8.484534301,-24.1404613
8.490294338,-24.09815572
8.496054375,-24.05585014
8.501814412,-24.01354455
8.507574448,-23.97123897
8.513334485,-23.92893339
8.519094522,-23.88662781
8.524854559,-23.98697136
8.530614596,-23.94466578
8.536374633,-23.90236019
8.54213467,-23.86005461
8.547894707,-23.81774903
8.553654743,-23.77544345
8.55941478,-23.73313786
8.565174817,-23.69083228
8.570934854,-23.6485267
8.576694891,-23.60622112
8.582454928,-23.49689397
8.588214965,-23.45458839
8.593975001,-23.41228281
8.599735038,-23.36997723
8.605495075,-23.32767164
8.611255112,-23.28536606
8.617015149,-23.24306048
8.622775186,-23.2007549
8.628535223,-23.15844931
8.634295259,-23.11614373
8.640055296,-23.19007168
8.645815333,-23.1477661
8.65157537,-23.10546051
8.657335407,-23.06315493
8.663095444,-23.02084935
8.668855481,-22.97854377
8.674615518,-22.93623818
8.680375554,-22.8939326
8.686135591,-22.85162702
8.691895628,-22.80932144
8.697655665,-22.74888685
8.703415702,-22.70658127
8.709175739,-22.66427569
8.714935776,-22.62197011
8.720695812,-22.57966453
8.726455849,-22.53735894
8.732215886,-22.49505336
8.737975923,-22.45274778
8.74373596,-22.4104422
8.749495997,-22.36813661
8.755256034,-22.44036493
8.761016071,-22.39805935
8.766776107,-22.35575377
8.772536144,-22.31344819
8.778296181,-22.2711426
8.784056218,-22.22883702
8.789816255,-22.18653144
8.795576292,-22.14422586
8.801336329,-22.10192028
8.807096365,-22.05961469
8.812856402,-21.97594588
8.818616439,-21.9336403
8.824376476,-21.89133472
8.830136513,-21.84902914
8.83589655,-21.80672355
8.841656587,-21.76441797
8.847416623,-21.72211239
8.85317666,-21.67980681
8.858936697,-21.63750123
8.864696734,-21.59519564
8.870456771,-21.6644245
8.876216808,-21.62211892
8.881976845,-21.57981333
8.887736882,-21.53750775
8.893496918,-21.49520217
8.899256955,-21.45289659
8.905016992,-21.410591
8.910777029,-21.36828542
8.916537066,-21.32597984
8.922297103,-21.28367426
8.92805714,-21.20596207
8.933817176,-21.16365649
8.939577213,-21.12135091
8.94533725,-21.07904533
8.951097287,-21.03673974
8.956857324,-20.99443416
8.962617361,-20.95212858
8.968377398,-20.909823
8.974137434,-20.86751742
8.979897471,-20.82521183
8.985657508,-20.31042693
8.991417545,-20.26812135
8.997177582,-20.22581576
9.002937619,-20.18351018
9.008697656,-20.1412046
9.014457693,-20.09889902
9.020217729,-20.05659344
9.025977766,-20.01428785
9.031737803,-19.97198227
9.03749784,-19.92967669
9.043257877,-20.00712869
9.049017914,-19.96482311
9.054777951,-19.92251752
9.060537987,-19.88021194
9.066298024,-19.83790636
9.072058061,-19.79560078
9.077818098,-19.7532952
9.083578135,-19.71098961
9.089338172,-19.66868403
9.095098209,-19.62637845
9.100858245,-19.58151126
9.106618282,-19.53920568
9.112378319,-19.4969001
9.118138356,-19.45459452
9.123898393,-19.41228893
9.12965843,-19.36998335
9.135418467,-19.32767777
9.141178504,-19.28537219
9.14693854,-19.2430666
9.152698577,-19.20076102
9.158458614,-19.29415059
9.164218651,-19.25184501
9.169978688,-19.20953943
9.175738725,-19.16723385
9.181498762,-19.12492826
9.187258798,-19.08262268
9.193018835,-19.0403171
9.198778872,-18.99801152
9.204538909,-18.95570594
9.210298946,-18.91340035
9.216058983,-18.88336445
9.22181902,-18.84105886
9.227579057,-18.79875328
9.233339093,-18.7564477
9.23909913,-18.71414212
9.244859167,-18.67183653
9.250619204,-18.62953095
9.256379241,-18.58722537
9.262139278,-18.54491979
9.267899315,-18.50261421
9.273659351,-18.59195936
9.279419388,-18.54965378
9.285179425,-18.5073482
9.290939462,-18.46504262
9.296699499,-18.42273703
9.302459536,-18.38043145
9.308219573,-18.33812587
9.313979609,-18.29582029
9.319739646,-18.25351471
9.325499683,-18.21120912
9.33125972,-18.15640859
9.337019757,-18.114103
9.342779794,-18.07179742
9.348539831,-18.02949184
9.354299868,-17.98718626
9.360059904,-17.94488067
9.365819941,-17.90257509
9.371579978,-17.86026951
9.377340015,-17.81796393
9.383100052,-17.77565835
9.388860089,-17.84335362
9.394620126,-17.80104804
9.400380162,-17.75874246
9.406140199,-17.71643687
9.411900236,-17.67413129
9.417660273,-17.63182571
9.42342031,-17.58952013
9.429180347,-17.54721455
9.434940384,-17.50490896
9.44070042,-17.46260338
9.446460457,-17.37562628
9.452220494,-17.33332069
9.457980531,-17.29101511
9.463740568,-17.24870953
9.469500605,-17.20640395
9.475260642,-17.16409836
9.481020679,-17.12179278
9.486780715,-17.0794872
9.492540752,-17.03718162
9.498300789,-16.99487603
9.504060826,-17.11707359
9.509820863,-17.07476801
9.5155809,-17.03246243
9.521340937,-16.99015685
9.527100973,-16.94785126
9.53286101,-16.90554568
9.538621047,-16.8632401
9.544381084,-16.82093452
9.550141121,-16.77862894
9.555901158,-16.73632335
9.561661195,-16.69714309
9.567421231,-16.65483751
9.573181268,-16.61253193
9.578941305,-16.57022635
9.584701342,-16.52792076
9.590461379,-16.48561518
9.596221416,-16.4433096
9.601981453,-16.40100402
9.60774149,-16.35869844
9.613501526,-16.31639285
9.619261563,-16.27879694
9.6250216,-16.23649136
9.630781637,-16.19418577
9.636541674,-16.15188019
9.642301711,-16.10957461
9.648061748,-16.06726903
9.653821784,-16.02496345
9.659581821,-15.98265786
9.665341858,-15.94035228
9.671101895,-15.8980467
9.676861932,-15.96387313
9.682621969,-15.92156754
9.688382006,-15.87926196
9.694142043,-15.83695638
9.699902079,-15.7946508
9.705662116,-15.75234521
9.711422153,-15.71003963
9.71718219,-15.66773405
9.722942227,-15.62542847
9.728702264,-15.58312289
9.734462301,-15.53071684
9.740222337,-15.48841126
9.745982374,-15.44610568
9.751742411,-15.4038001
9.757502448,-15.36149451
9.763262485,-15.31918893
9.769022522,-15.27688335
9.774782559,-15.23457777
9.780542595,-15.19227219
9.786302632,-15.1499666
9.792062669,-15.21913094
9.797822706,-15.17682536
9.803582743,-15.13451978
9.80934278,-15.09221419
9.815102817,-15.04990861
9.820862854,-15.00760303
9.82662289,-14.96529745
9.832382927,-14.92299186
9.838142964,-14.88068628
9.843903001,-14.8383807
9.849663038,-14.77453206
9.855423075,-14.73222647
9.861183112,-14.68992089
9.866943148,-14.64761531
9.872703185,-14.60530973
9.878463222,-14.56300414
9.884223259,-14.52069856
9.889983296,-14.47839298
9.895743333,-14.4360874
9.90150337,-14.39378182
9.907263406,-14.49272188
9.913023443,-14.4504163
9.91878348,-14.40811072
9.924543517,-14.36580513
9.930303554,-14.32349955
9.936063591,-14.28119397
9.941823628,-14.23888839
9.947583665,-14.1965828
9.953343701,-14.15427722
9.959103738,-14.11197164
9.964863775,-14.05337629
9.970623812,-14.01107071
9.976383849,-13.96876513
9.982143886,-13.92645954
9.987903923,-13.88415396
9.993663959,-13.84184838
9.999423996,-13.7995428
10.00518403,-13.75723722
10.01094407,-13.71493163
10.01670411,-13.67262605
10.02246414,-13.74378087
10.02822418,-13.70147528
10.03398422,-13.6591697
10.03974425,-13.61686412
10.04550429,-13.57455854
10.05126433,-13.53225295
10.05702436,-13.48994737
10.0627844,-13.44764179
10.06854444,-13.40533621
10.07430448,-13.36303063
10.08006451,-13.29783032
10.08582455,-13.25552474
10.09158459,-13.21321915
10.09734462,-13.17091357
10.10310466,-13.12860799
10.1088647,-13.08630241
10.11462473,-13.04399683
10.12038477,-13.00169124
10.12614481,-12.95938566
10.13190484,-12.91708008
10.13766488,-11.95528276
10.14342492,-11.91297717
10.14918495,-11.87067159
10.15494499,-11.82836601
10.16070503,-11.78606043
10.16646507,-11.74375484
10.1722251,-11.70144926
10.17798514,-11.65914368
10.18374518,-11.6168381
10.18950521,-11.57453252
10.19526525,-11.50177537
10.20102529,-11.45946979
10.20678532,-11.41716421
10.21254536,-11.37485863
10.2183054,-11.33255304
10.22406543,-11.29024746
10.22982547,-11.24794188
10.23558551,-11.2056363
10.24134554,-11.16333072
10.24710558,-11.12102513
10.25286562,-11.19241369
10.25862566,-11.1501081
10.26438569,-11.10780252
10.27014573,-11.06549694
10.27590577,-11.02319136
10.2816658,-10.98088578
10.28742584,-10.93858019
10.29318588,-10.89627461
10.29894591,-10.85396903
10.30470595,-10.81166345
10.31046599,-10.74019874
10.31622602,-10.69789316
10.32198606,-10.65558757
10.3277461,-10.61328199
10.33350613,-10.57097641
10.33926617,-10.52867083
10.34502621,-10.48636525
10.35078625,-10.44405966
10.35654628,-10.40175408
10.36230632,-10.3594485
10.36806636,-10.42491427
10.37382639,-10.38260869
10.37958643,-10.34030311
10.38534647,-10.29799752
10.3911065,-10.25569194
10.39686654,-10.21338636
10.40262658,-10.17108078
10.40838661,-10.1287752
10.41414665,-10.08646961
10.41990669,-10.04416403
10.42566672,-9.950735324
10.43142676,-9.908429741
10.4371868,-9.866124159
10.44294683,-9.823818577
10.44870687,-9.781512994
10.45446691,-9.739207412
10.46022695,-9.69690183
10.46598698,-9.654596248
10.47174702,-9.612290666
10.47750706,-9.569985083
10.48326709,-9.635476239
10.48902713,-9.593170657
10.49478717,-9.550865074
10.5005472,-9.508559492
10.50630724,-9.46625391
10.51206728,-9.423948327
10.51782731,-9.381642745
10.52358735,-9.339337163
10.52934739,-9.297031581
10.53510742,-9.254725998
10.54086746,-9.163032878
10.5466275,-9.120727296
10.55238754,-9.078421713
10.55814757,-9.036116131
10.56390761,-8.993810549
10.56966765,-8.951504966
10.57542768,-8.909199384
10.58118772,-8.866893802
10.58694776,-8.82458822
10.59270779,-8.782282637
10.59846783,-8.83907365
10.60422787,-8.796768068
10.6099879,-8.754462485
10.61574794,-8.712156903
10.62150798,-8.66985132
10.62726801,-8.627545738
10.63302805,-8.585240156
10.63878809,-8.542934574
10.64454813,-8.500628992
10.65030816,-8.458323409
10.6560682,-8.37152716
10.66182824,-8.329221577
10.66758827,-8.286915995
10.67334831,-8.244610413
10.67910835,-8.20230483
10.68486838,-8.159999248
10.69062842,-8.117693666
10.69638846,-8.075388084
10.70214849,-8.033082502
10.70790853,-7.99077692
10.71366857,-8.064730249
10.7194286,-8.022424667
10.72518864,-7.980119084
10.73094868,-7.937813502
10.73670871,-7.89550792
10.74246875,-7.853202337
10.74822879,-7.810896755
10.75398883,-7.768591173
10.75974886,-7.726285591
10.7655089,-7.683980009
10.77126894,-7.595478844
10.77702897,-7.553173262
10.78278901,-7.510867679
10.78854905,-7.468562097
10.79430908,-7.426256515
10.80006912,-7.383950932
10.80582916,-7.341645351
10.81158919,-7.299339768
10.81734923,-7.257034186
10.82310927,-7.214728604
10.8288693,-6.817562737
10.83462934,-6.775257155
10.84038938,-6.732951572
10.84614942,-6.69064599
10.85190945,-6.648340407
10.85766949,-6.606034825
10.86342953,-6.563729244
10.86918956,-6.521423661
10.8749496,-6.479118079
10.88070964,-6.436812497
10.88646967,-6.396050009
10.89222971,-6.353744426
10.89798975,-6.311438844
10.90374978,-6.269133262
10.90950982,-6.226827679
10.91526986,-6.184522097
10.92102989,-6.142216515
10.92678993,-6.099910933
10.93254997,-6.057605351
10.93831001,-6.015299769
10.94407004,-5.993393937
10.94983008,-5.951088354
10.95559012,-5.908782772
10.96135015,-5.866477189
10.96711019,-5.824171607
10.97287023,-5.781866025
10.97863026,-5.739560442
10.9843903,-5.697254861
10.99015034,-5.654949278
10.99591037,-5.612643696
11.00167041,-5.696384422
11.00743045,-5.65407884
11.01319048,-5.611773258
11.01895052,-5.569467676
11.02471056,-5.527162093
11.0304706,-5.484856511
11.03623063,-5.442550929
11.04199067,-5.400245347
11.04775071,-5.357939764
11.05351074,-5.315634182
11.05927078,-5.254684528
11.06503082,-5.212378946
11.07079085,-5.170073363
11.07655089,-5.127767781
11.08231093,-5.085462199
11.08807096,-5.043156616
11.093831,-5.000851034
11.09959104,-4.958545452
11.10535107,-4.91623987
11.11111111,-4.873934287
11.11687115,-4.963499435
11.12263118,-4.921193852
11.12839122,-4.87888827
11.13415126,-4.836582688
11.1399113,-4.794277105
11.14567133,-4.751971523
11.15143137,-4.70966594
11.15719141,-4.667360359
11.16295144,-4.625054776
11.16871148,-4.582749194
11.17447152,-4.475922309
11.18023155,-4.433616727
11.18599159,-4.391311144
11.19175163,-4.349005562
11.19751166,-4.30669998
11.2032717,-4.264394398
11.20903174,-4.222088816
11.21479177,-4.179783233
11.22055181,-4.137477651
11.22631185,-4.095172069
11.23207189,-4.079325454
11.23783192,-4.037019871
11.24359196,-3.994714289
11.249352,-3.952408707
11.25511203,-3.910103124
11.26087207,-3.867797542
11.26663211,-3.825491959
11.27239214,-3.783186378
11.27815218,-3.740880796
11.28391222,-3.698575213
11.28967225,-3.668296049
11.29543229,-3.625990467
11.30119233,-3.583684884
11.30695236,-3.541379302
11.3127124,-3.49907372
11.31847244,-3.456768137
11.32423248,-3.414462554
11.32999251,-3.372156973
11.33575255,-3.329851391
11.34151259,-3.287545809
11.34727262,-3.356758798
11.35303266,-3.314453215
11.3587927,-3.272147633
11.36455273,-3.229842051
11.37031277,-3.187536468
11.37607281,-3.145230886
11.38183284,-3.102925304
11.38759288,-3.060619722
11.39335292,-3.01831414
11.39911295,-2.976008557
11.40487299,-3.033014271
11.41063303,-2.990708688
11.41639306,-2.948403106
11.4221531,-2.906097523
11.42791314,-2.863791941
11.43367318,-2.821486359
11.43943321,-2.779180776
11.44519325,-2.736875195
11.45095329,-2.694569612
11.45671332,-2.65226403
11.46247336,-2.572482046
11.4682334,-2.530176464
11.47399343,-2.487870882
11.47975347,-2.4455653
11.48551351,-2.403259717
11.49127354,-2.360954134
11.49703358,-2.318648553
11.50279362,-2.27634297
11.50855365,-2.234037388
11.51431369,-2.191731806
11.52007373,-1.79739301
11.52583377,-1.755087427
11.5315938,-1.712781845
11.53735384,-1.670476262
11.54311388,-1.62817068
11.54887391,-1.585865098
11.55463395,-1.543559515
11.56039399,-1.501253934
11.56615402,-1.458948351
11.57191406,-1.416642769
11.5776741,-1.356478942
11.58343413,-1.314173359
11.58919417,-1.271867777
11.59495421,-1.229562194
11.60071424,-1.187256612
11.60647428,-1.14495103
11.61223432,-1.102645447
11.61799436,-1.060339865
11.62375439,-1.018034283
11.62951443,-0.975728701
11.63527447,-0.914348588
11.6410345,-0.872043005
11.64679454,-0.829737423
11.65255458,-0.787431841
11.65831461,-0.745126258
11.66407465,-0.702820676
11.66983469,-0.660515093
11.67559472,-0.618209512
11.68135476,-0.575903929
11.6871148,-0.533598347
11.69287483,-0.604128098
11.69863487,-0.561822515
11.70439491,-0.519516933
11.71015494,-0.47721135
11.71591498,-0.434905768
11.72167502,-0.392600186
11.72743506,-0.350294603
11.73319509,-0.307989022
11.73895513,-0.265683439
11.74471517,-0.223377857
11.7504752,-0.183107172
11.75623524,-0.14080159
11.76199528,-0.098496007
11.76775531,-0.056190425
11.77351535,-0.013884843
11.77927539,0.028420739
11.78503542,0.070726322
11.79079546,0.113031904
11.7965555,0.155337486
11.80231553,0.197643069
11.80807557,0.140120169
11.81383561,0.182425752
11.81959565,0.224731334
11.82535568,0.267036917
11.83111572,0.309342499
11.83687576,0.351648081
11.84263579,0.393953664
11.84839583,0.436259245
11.85415587,0.478564828
11.8599159,0.52087041
11.86567594,0.619852782
11.87143598,0.662158365
11.87719601,0.704463947
11.88295605,0.746769529
11.88871609,0.789075112
11.89447612,0.831380694
11.90023616,0.873686276
11.9059962,0.915991858
11.91175624,0.95829744
11.91751627,1.000603023
11.92327631,0.935152058
11.92903635,0.97745764
11.93479638,1.019763222
11.94055642,1.062068805
11.94631646,1.104374387
11.95207649,1.14667997
11.95783653,1.188985552
11.96359657,1.231291133
11.9693566,1.273596716
11.97511664,1.315902298
11.98087668,1.242896613
11.98663671,1.285202196
11.99239675,1.327507778
11.99815679,1.36981336
12.00391683,1.412118942
12.00967686,1.454424525
12.0154369,1.496730107
12.02119694,1.539035689
12.02695697,1.581341272
12.03271701,1.623646854
12.03847705,1.711160183
12.04423708,1.753465765
12.04999712,1.795771348
12.05575716,1.83807693
12.06151719,1.880382512
12.06727723,1.922688094
12.07303727,1.964993676
12.0787973,2.007299259
12.08455734,2.049604841
12.09031738,2.091910423
12.09607741,2.016562067
12.10183745,2.05886765
12.10759749,2.101173232
12.11335753,2.143478814
12.11911756,2.185784397
12.1248776,2.228089979
12.13063764,2.270395562
12.13639767,2.312701143
12.14215771,2.355006725
12.14791775,2.397312308
12.15367778,2.469924553
12.15943782,2.512230135
12.16519786,2.554535718
12.17095789,2.5968413
12.17671793,2.639146882
12.18247797,2.681452464
12.188238,2.723758047
12.19399804,2.766063629
12.19975808,2.808369211
12.20551812,2.850674794
12.21127815,3.29420229
12.21703819,3.336507872
12.22279823,3.378813455
12.22855826,3.421119037
12.2343183,3.463424619
12.24007834,3.505730202
12.24583837,3.548035784
12.25159841,3.590341366
12.25735845,3.632646948
12.26311848,3.674952531
12.26887852,3.761405047
12.27463856,3.80371063
12.28039859,3.846016212
12.28615863,3.888321795
12.29191867,3.930627377
12.29767871,3.972932959
12.30343874,4.015238542
12.30919878,4.057544123
12.31495882,4.099849706
12.32071885,4.142155288
12.32647889,4.060860882
12.33223893,4.103166464
12.33799896,4.145472047
12.343759,4.187777629
12.34951904,4.230083211
12.35527907,4.272388794
12.36103911,4.314694376
12.36679915,4.356999958
12.37255918,4.39930554
12.37831922,4.441611122
12.38407926,4.517635313
12.38983929,4.559940895
12.39559933,4.602246478
12.40135937,4.64455206
12.40711941,4.686857642
12.41287944,4.729163224
12.41863948,4.771468807
12.42439952,4.813774389
12.43015955,4.856079971
12.43591959,4.898385554
12.44167963,4.799298477
12.44743966,4.841604059
12.4531997,4.883909642
